iter	Logloss
245	0.07258705215
246	0.07255103455
247	0.07251850739
248	0.07248745422
249	0.07247362595
250	0.07246921997
251	0.0724418045
252	0.07241156158
253	0.07239341888
254	0.0723699379
255	0.07234972458
256	0.07231873627
257	0.07230666275
258	0.07227929306
259	0.0722628273
260	0.07223097992
261	0.07221053772
262	0.07219388428
263	0.07216205978
264	0.0721434021
265	0.07212414398
266	0.07210254364
267	0.07206895828
268	0.07204983292
269	0.07201481323
270	0.07198739014
271	0.07198357239
272	0.07195103149
273	0.07191948624
274	0.07190429306
275	0.07186633835
276	0.07184974365
277	0.0718396637
278	0.07181448135
279	0.07180087967
280	0.07176830902
281	0.07174901123
282	0.07172145615
283	0.07169334946
284	0.07168143082
285	0.07166425552
286	0.07162775116
287	0.07160343552
288	0.07158823242
289	0.07156815872
290	0.07153501816
291	0.07150916824
292	0.07148061142
293	0.07146028137
294	0.07143598251
295	0.07142021408
296	0.07141252594
297	0.07139087143
298	0.07136518631
299	0.07134119415
300	0.07131824112
301	0.07130016861
302	0.07128834839
303	0.0712804039
304	0.07125604858
305	0.07123974991
306	0.07122399902
307	0.07120571442
308	0.07118344574
309	0.07116924515
310	0.07114531479
311	0.07113526459
312	0.0711164711
313	0.07108712692
314	0.07106228256
315	0.0710434494
316	0.0710133728
317	0.07098856583
318	0.07096433868
319	0.07094771881
320	0.07093581238
321	0.0709123848
322	0.07089062271
323	0.07086834335
324	0.07084403763
325	0.07082097626
326	0.07080237503
327	0.07078617172
328	0.07076962891
329	0.07074117355
330	0.07072218933
331	0.07069890213
332	0.07067911453
333	0.07065858994
334	0.0706398468
335	0.07062030411
336	0.07060061264
337	0.07058219833
338	0.07056044846
339	0.07054085999
340	0.07052712555
341	0.07050668793
342	0.07049406815
343	0.07046803818
344	0.07043921967
345	0.07042058716
346	0.07039701843
347	0.07036443481
348	0.07034536209
349	0.07033227005
350	0.07030912781
351	0.07028394394
352	0.07027011337
353	0.07025241852
354	0.07023217621
355	0.07022616043
356	0.07020213165
357	0.07017105179
358	0.07014375534
359	0.07013023529
360	0.07012217865
361	0.07010219574
362	0.07006888885
363	0.07005419922
364	0.07003361816
365	0.07000625381
366	0.06999064178
367	0.06997014999
368	0.06993654709
369	0.06991206665
370	0.06988730392
371	0.06986183777
372	0.06983894577
373	0.06982059708
374	0.06978709106
375	0.06976585083
376	0.06973049088
377	0.06970820694
378	0.06969087219
379	0.06966868515
380	0.06965321121
381	0.06963829117
382	0.06961829071
383	0.06959723053
384	0.06957451553
385	0.06955439529
386	0.06953801956
387	0.0695131813
388	0.06947479858
389	0.06944706345
390	0.06942843323
391	0.06940046234
392	0.06938226929
393	0.0693753067
394	0.06935589142
395	0.06934598999
396	0.0693206955
397	0.06930647278
398	0.06930028381
399	0.06928940735
400	0.06926849136
401	0.06925020752
402	0.06923138199
403	0.06919896088
404	0.06917862091
405	0.06915588608
406	0.06913020248
407	0.06911615143
408	0.06909766769
409	0.06908147964
410	0.06907603607
411	0.06906633224
412	0.06903211136
413	0.06900924454
414	0.06898095169
415	0.06896443481
416	0.06894517059
417	0.0689248909
418	0.06890408325
419	0.06887033234
420	0.0688509285
421	0.06883022842
422	0.06881739731
423	0.0687877449
424	0.06877810059
425	0.06875967255
426	0.06873892288
427	0.06871117554
428	0.06868796768
429	0.06866802521
430	0.06864770813
431	0.06862279892
432	0.06860777206
433	0.06857664108
434	0.06855954742
435	0.06854317093
436	0.06853233337
437	0.06851404343
438	0.0684942688
439	0.06847720947
440	0.06846030197
441	0.0684335434
442	0.06841722717
443	0.06839506989
444	0.06837797089
445	0.06837004623
446	0.06835195694
447	0.06834305267
448	0.06832481003
449	0.06830070114
450	0.06829608612
451	0.06827143707
452	0.06825316772
453	0.06823405991
454	0.06821392365
455	0.06819496841
456	0.06815935898
457	0.06814219284
458	0.06812740097
459	0.06811154251
460	0.06808716812
461	0.06806042786
462	0.06803429413
463	0.0680144577
464	0.06799731445
465	0.06797996292
466	0.06795970764
467	0.06794302292
468	0.06791280441
469	0.0678788475
470	0.06787341156
471	0.06787034302
472	0.06783785553
473	0.06781480789
474	0.06778743134
475	0.06777241745
476	0.06776119385
477	0.06774543915
478	0.06773896255
479	0.06769805298
480	0.06767924423
481	0.06766355515
482	0.0676494606
483	0.06762771225
484	0.06760373764
485	0.06758663254
486	0.06758400726
487	0.06757445602
488	0.06754522018
489	0.067528965
490	0.06751164551
491	0.06750722046
492	0.06750535355
493	0.06749307861
494	0.06747888718
495	0.06745890884
496	0.06744833069
497	0.06743592072
498	0.0674101326
499	0.06740172195
500	0.06739003296
501	0.06737732773
502	0.06735224228
503	0.06732883148
504	0.06731307297
505	0.0672940033
506	0.067273246
507	0.06725026321
508	0.06721400375
509	0.06720427551
510	0.06718952179
511	0.06717302246
512	0.06716110458
513	0.06714358597
514	0.06712344894
515	0.0671102684
516	0.06708679123
517	0.06707273865
518	0.06704650269
519	0.06702895432
520	0.06701683273
521	0.06701138
522	0.06698547668
523	0.06696451035
524	0.06695167542
525	0.06693711624
526	0.06690613785
527	0.06689352798
528	0.06686422653
529	0.0668491066
530	0.06683156357
531	0.06680747986
532	0.06679611588
533	0.06676703491
534	0.06676103287
535	0.06674552231
536	0.06672273331
537	0.06670610657
538	0.06669526138
539	0.06666889648
540	0.06665292053
541	0.0666338501
542	0.06660792999
543	0.06658609848
544	0.06656904526
545	0.06655383453
546	0.06653527756
547	0.06651409225
548	0.06650603943
549	0.06648987198
550	0.06646674728
551	0.06645256805
552	0.06643479233
553	0.06641684036
554	0.06639420319
555	0.06637599258
556	0.06636101151
557	0.06634703827
558	0.06634195023
559	0.06632343979
560	0.06630411758
561	0.06628278961
562	0.06627226562
563	0.06625663147
564	0.06625087585
565	0.06623883362
566	0.06622051926
567	0.06620904999
568	0.06619332123
569	0.06618345184
570	0.06617460632
571	0.06613889999
572	0.06611681061
573	0.06609301682
574	0.06607384872
575	0.06605195084
576	0.06604029312
577	0.06602942963
578	0.06601761246
579	0.06600901871
580	0.06599530563
581	0.06597009964
582	0.06594946518
583	0.06593767471
584	0.06592256622
585	0.06590481033
586	0.06589696579
587	0.06587983398
588	0.06586264954
589	0.06584389114
590	0.06582613297
591	0.06580251465
592	0.06578818436
593	0.06577640381
594	0.06576272354
595	0.06574733505
596	0.0657369278
597	0.065722509
598	0.06570918274
599	0.06569584045
600	0.06567820816
601	0.06564860229
602	0.06563352509
603	0.06561485748
604	0.06560533905
605	0.06558528595
606	0.06557123184
607	0.0655532135
608	0.06554142838
609	0.06552243347
610	0.06550114746
611	0.06548160248
612	0.06546121063
613	0.0654559166
614	0.06541924591
615	0.06539185944
616	0.06537350235
617	0.065351548
618	0.06533348694
619	0.0653041214
620	0.06529121399
621	0.06527155533
622	0.06525891418
623	0.06524579239
624	0.06523744888
625	0.06522748947
626	0.06521517639
627	0.0652048439
628	0.06517957687
629	0.06515758362
630	0.0651482811
631	0.06513222351
632	0.0651247612
633	0.06510795059
634	0.06509281616
635	0.06507840347
636	0.06506106033
637	0.06504973373
638	0.06503608551
639	0.06502776489
640	0.06500913162
641	0.0649994072
642	0.06498392029
643	0.06495833206
644	0.06494681931
645	0.06493788528
646	0.06490885544
647	0.0649051178
648	0.06489071884
649	0.06485973206
650	0.064839534
651	0.06482529755
652	0.06481345291
653	0.06479752121
654	0.06478522263
655	0.06476758804
656	0.06475606155
657	0.06474536896
658	0.06472079926
659	0.06470022049
660	0.06468792877
661	0.06465683289
662	0.06463542709
663	0.06462254639
664	0.06460430374
665	0.06459540939
666	0.06458044357
667	0.06456978989
668	0.06455072632
669	0.0645400032
670	0.06452575531
671	0.06450757141
672	0.06449461899
673	0.06448002548
674	0.06445824127
675	0.06443557434
676	0.06442306213
677	0.06440955048
678	0.06439145813
679	0.06437873459
680	0.06434826965
681	0.06433548813
682	0.06432084198
683	0.06430679169
684	0.06427197113
685	0.06425836716
686	0.06424021606
687	0.06422939835
688	0.06420784073
689	0.06419147034
690	0.06417093964
691	0.06414291916
692	0.06412509766
693	0.06411016617
694	0.06410548706
695	0.06408825073
696	0.06407622147
697	0.06404894409
698	0.06403355484
699	0.06402125168
700	0.06401411514
701	0.06400471878
702	0.06399126053
703	0.06398074875
704	0.06397207031
705	0.06395482559
706	0.06395135956
707	0.06393779602
708	0.06393128586
709	0.06391332245
710	0.06390743027
711	0.06388362198
712	0.06387328568
713	0.06386339722
714	0.06385105667
715	0.06383980255
716	0.06382892685
717	0.06380880127
718	0.06378766937
719	0.06377010651
720	0.06375500717
721	0.06373655853
722	0.06371719208
723	0.06371094742
724	0.06369291458
725	0.06368307571
726	0.0636626152
727	0.06364927216
728	0.06363062668
729	0.06361363754
730	0.06360549469
731	0.06359585266
732	0.06358045959
733	0.06355974731
734	0.06354117355
735	0.06353108444
736	0.06351808701
737	0.06350665131
738	0.0634944519
739	0.06347670593
740	0.06346749802
741	0.06345338821
742	0.06343845825
743	0.06340419998
744	0.06338798218
745	0.06336928864
746	0.06333944702
747	0.06331410751
748	0.06329425812
749	0.06327527161
750	0.06326034164
751	0.063243573
752	0.06322748337
753	0.06321499023
754	0.0632018486
755	0.06318755875
756	0.06317235718
757	0.06315070801
758	0.06313151093
759	0.06311530762
760	0.06310275421
761	0.06309158783
762	0.06308480148
763	0.06307393417
764	0.06306057358
765	0.06304284515
766	0.06301620636
767	0.06300156097
768	0.06297337952
769	0.06295547638
770	0.06294590302
771	0.06291652679
772	0.06289878845
773	0.06287099533
774	0.0628594162
775	0.06284992294
776	0.06283155365
777	0.06281312637
778	0.06280583115
779	0.06279480667
780	0.06278689423
781	0.06276369705
782	0.06273693924
783	0.06272654648
784	0.06271262207
785	0.06269974365
786	0.0626912735
787	0.06267923279
788	0.06266305161
789	0.06264828568
790	0.06263496933
791	0.06262450256
792	0.06261016769
793	0.06260053253
794	0.06258668976
795	0.06256875916
796	0.06255586395
797	0.06253915939
798	0.06252450409
799	0.06250742035
800	0.06248635483
801	0.0624656456
802	0.06244998322
803	0.06244232101
804	0.06242383575
805	0.06241207962
806	0.0623997879
807	0.06238040543
808	0.06236817398
809	0.06234712753
810	0.06232645645
811	0.06230762253
812	0.06229940796
813	0.06228600082
814	0.06226385345
815	0.06225454712
816	0.06223914032
817	0.0622248703
818	0.06220150833
819	0.0621958107
820	0.06218212738
821	0.06216437988
822	0.06214633865
823	0.06213225098
824	0.06212106552
825	0.0621062973
826	0.06208934479
827	0.06208353806
828	0.06206621628
829	0.06205485992
830	0.06204081879
831	0.06202686157
832	0.06200797424
833	0.06199745865
834	0.06198865509
835	0.06197793427
836	0.06195826721
837	0.06194337387
838	0.06193046722
839	0.06191902008
840	0.06190129395
841	0.06189134827
842	0.06188237076
843	0.06186358948
844	0.06185037994
845	0.06183469925
846	0.06182304535
847	0.06180327682
848	0.06179144592
849	0.06177705383
850	0.06175162277
851	0.06174236832
852	0.06172724152
853	0.06170934448
854	0.06168952866
855	0.06166952133
856	0.06164868774
857	0.06163307953
858	0.06161842422
859	0.06159901886
860	0.0615895134
861	0.06157223434
862	0.06155607529
863	0.06154790878
864	0.06153806839
865	0.06152053757
866	0.06151296997
867	0.06150863113
868	0.06149671249
869	0.06148805008
870	0.06147945404
871	0.06146409454
872	0.06145337677
873	0.06144018478
874	0.06142560806
875	0.06142048798
876	0.06141549072
877	0.06140478516
878	0.06138811188
879	0.06136610565
880	0.06135670242
881	0.0613425972
882	0.06133333054
883	0.06132097778
884	0.06130968628
885	0.0612980217
886	0.06128647842
887	0.061273629
888	0.06126561813
889	0.06125108109
890	0.06123242264
891	0.06121580353
892	0.0612031311
893	0.06119941635
894	0.06118170013
895	0.06117839584
896	0.06116166687
897	0.06114263916
898	0.0611292366
899	0.06112095413
900	0.0611052681
901	0.06108850555
902	0.06107699051
903	0.06106058731
904	0.06104823608
905	0.06103181458
906	0.06101742096
907	0.06101251755
908	0.06100670319
909	0.0610040123
910	0.06099507065
911	0.06098133621
912	0.06097036209
913	0.06095626831
914	0.0609407692
915	0.06092948532
916	0.0609168045
917	0.06090399857
918	0.06088429565
919	0.06087392044
920	0.06086420288
921	0.06084615097
922	0.0608356842
923	0.06081907654
924	0.060812957
925	0.06080016098
926	0.06079058838
927	0.06077935791
928	0.06077086334
929	0.0607593544
930	0.0607486969
931	0.06073331757
932	0.06072086182
933	0.06070725174
934	0.06068674698
935	0.0606754776
936	0.06067022934
937	0.06065637207
938	0.06065034332
939	0.06064092941
940	0.06062680969
941	0.06061659088
942	0.0606019455
943	0.06059335556
944	0.06059112549
945	0.06058480835
946	0.06057914047
947	0.06056655884
948	0.06055700607
949	0.06054826584
950	0.06053629379
951	0.06052299576
952	0.06051432724
953	0.06049813004
954	0.0604856987
955	0.06047476654
956	0.06046558533
957	0.0604495018
958	0.06042831039
959	0.06041852341
960	0.06040557785
961	0.0603914505
962	0.06038164749
963	0.06036231537
964	0.06035312958
965	0.06034286728
966	0.06033417892
967	0.0603215126
968	0.06030797958
969	0.06029563599
970	0.06027881622
971	0.06026875916
972	0.06024664841
973	0.06023217468
974	0.06021488724
975	0.06020943069
976	0.06019756393
977	0.06018027115
978	0.06016672745
979	0.06015319977
980	0.06013428116
981	0.0601224617
982	0.06010660858
983	0.06009415054
984	0.06008001785
985	0.06007019424
986	0.06005941315
987	0.06004752274
988	0.06003418198
989	0.0600256134
990	0.06000875626
991	0.05999639282
992	0.05998362503
993	0.0599730484
994	0.05995936661
995	0.0599503067
996	0.05993490677
997	0.05991533661
998	0.05989881287
999	0.05988656616
